Voter_ID,State,Region,Age,Gender,Education_Level,Occupation,Income_Bracket,Polling_Station_Type,Party_Preference,Voted,Satisfaction_with_Government,Satisfaction_with_Local_Representative,Key_Issue,Is_First_Time_Voter,Predicted_Winner,Has_Voter_ID,Distance_to_Polling_Station_km,Time_Spent_in_Queue_minutes,Weather_on_Polling_Day,Social_Media_Influence,Voter_Satisfaction_Score
VOTER_8656,Rajasthan,South,54,Female,Secondary,Farmer,High,Urban,Party E,No,3,3,Infrastructure,Yes,Party E,No,15.42,77,Rainy,2,4.5
VOTER_8657,Rajasthan,East,20,Other,Higher Secondary,Laborer,Upper Middle,Urban,Party E,Yes,2,2,Healthcare,Yes,Party A,No,8.05,39,Sunny,3,6.3
VOTER_8658,Uttar Pradesh,East,80,Female,Graduate,Doctor,Low,Urban,Party C,No,3,1,Education,No,Party B,Yes,2.08,39,Cloudy,2,1.8
VOTER_8659,Maharashtra,South,52,Female,Higher Secondary,Doctor,Upper Middle,Urban,Party C,No,1,2,Corruption,No,Party D,No,9.57,145,Cloudy,4,2.0
VOTER_8660,Uttar Pradesh,East,69,Other,Secondary,Homemaker,Upper Middle,Urban,Party D,No,2,2,Education,No,Party C,No,4.15,50,Cloudy,4,1.9
VOTER_8661,Uttar Pradesh,South,45,Male,No Schooling,Student,Upper Middle,Rural,Party C,No,1,2,Women Safety,No,Party C,Yes,15.22,101,Sunny,1,8.1
VOTER_8662,Karnataka,North,35,Male,Graduate,Student,Upper Middle,Rural,Party A,No,4,1,Education,No,Party A,Yes,5.22,143,Sunny,1,3.9
VOTER_8663,West Bengal,Central,53,Other,Higher Secondary,Homemaker,Upper Middle,Rural,Party B,Yes,3,3,Agriculture,No,Party C,No,16.68,58,Rainy,2,6.9
VOTER_8664,Andhra Pradesh,South,50,Female,Post Graduate,Unemployed,High,Rural,Party C,Yes,3,3,Corruption,Yes,Party B,No,3.7,19,Sunny,5,7.3
VOTER_8665,Karnataka,East,81,Other,Primary,Business,Upper Middle,Urban,Party B,No,5,4,Infrastructure,Yes,Party E,Yes,17.52,127,Rainy,2,9.9
VOTER_8666,Madhya Pradesh,East,43,Female,Graduate,Student,High,Urban,Party D,No,2,4,Crime,No,Party B,No,6.94,114,Sunny,2,8.9
VOTER_8667,Uttar Pradesh,East,65,Other,Graduate,Farmer,Middle,Rural,Party A,No,4,5,Corruption,Yes,Party D,Yes,17.98,70,Cloudy,4,10.0
VOTER_8668,Gujarat,North,57,Male,No Schooling,Homemaker,High,Urban,Party E,Yes,5,5,Unemployment,No,Party C,Yes,9.84,43,Rainy,1,6.6
VOTER_8669,Bihar,North,34,Male,Primary,Farmer,High,Urban,Party A,No,5,5,Education,Yes,Party E,Yes,0.56,30,Sunny,5,5.2
VOTER_8670,Rajasthan,North,57,Other,Higher Secondary,Unemployed,Upper Middle,Urban,Party B,No,3,4,Corruption,Yes,Party D,Yes,18.16,144,Sunny,4,8.1
VOTER_8671,Rajasthan,South,24,Male,Higher Secondary,Business,Low,Rural,Party C,No,2,4,Women Safety,Yes,Party D,No,4.82,89,Rainy,2,3.2
VOTER_8672,Andhra Pradesh,Central,74,Male,Post Graduate,Homemaker,Middle,Urban,Party D,No,3,2,Women Safety,No,Party A,Yes,14.98,99,Sunny,2,2.1
VOTER_8673,Andhra Pradesh,North,25,Other,Primary,Teacher,Middle,Rural,Party C,Yes,2,3,Crime,No,Party C,No,0.57,83,Sunny,2,9.8
VOTER_8674,West Bengal,East,73,Other,Post Graduate,Business,Middle,Urban,Party A,No,5,4,Unemployment,Yes,Party E,Yes,13.52,67,Sunny,5,2.4
VOTER_8675,Karnataka,East,48,Male,Secondary,Doctor,Middle,Rural,Party D,Yes,1,1,Corruption,Yes,Party E,Yes,16.79,98,Rainy,1,3.9
VOTER_8676,Karnataka,North,76,Other,Graduate,Farmer,Low,Rural,Party D,Yes,4,2,Infrastructure,No,Party C,No,22.67,40,Cloudy,5,4.3
VOTER_8677,Maharashtra,Central,75,Female,Higher Secondary,Laborer,Upper Middle,Rural,Party A,Yes,5,1,Infrastructure,Yes,Party E,Yes,3.62,24,Rainy,4,5.9
VOTER_8678,Karnataka,Central,29,Female,Higher Secondary,Doctor,Upper Middle,Rural,Party D,No,3,1,Unemployment,Yes,Party A,Yes,10.05,91,Cloudy,1,7.8
VOTER_8679,Madhya Pradesh,Central,65,Other,No Schooling,Business,High,Rural,Party A,No,4,3,Healthcare,No,Party B,Yes,11.9,30,Cloudy,3,4.4
VOTER_8680,Maharashtra,East,48,Male,Primary,Student,Low,Rural,Party D,Yes,5,1,Infrastructure,Yes,Party C,No,6.96,142,Cloudy,4,7.4
VOTER_8681,Tamil Nadu,South,80,Female,Graduate,Teacher,Upper Middle,Rural,Party E,Yes,2,1,Education,No,Party C,Yes,3.34,167,Sunny,3,6.1
VOTER_8682,Karnataka,West,56,Female,No Schooling,Retired,High,Rural,Party E,No,3,1,Women Safety,No,Party E,No,16.21,138,Rainy,3,8.6
VOTER_8683,West Bengal,North,37,Female,Secondary,Retired,Low,Urban,Party D,Yes,5,1,Infrastructure,No,Party A,No,21.01,115,Cloudy,5,1.2
VOTER_8684,Andhra Pradesh,North,65,Female,Higher Secondary,Doctor,Middle,Rural,Party E,No,2,2,Corruption,Yes,Party E,No,11.76,120,Rainy,4,5.1
VOTER_8685,Gujarat,West,71,Other,No Schooling,Student,Middle,Urban,Party C,Yes,2,2,Crime,No,Party B,Yes,11.09,139,Rainy,2,2.0
VOTER_8686,Karnataka,West,46,Male,Secondary,Student,Middle,Urban,Party C,No,2,3,Unemployment,Yes,Party E,No,13.67,177,Rainy,1,1.6
VOTER_8687,Rajasthan,East,65,Male,Graduate,Teacher,Middle,Rural,Party A,Yes,4,3,Corruption,Yes,Party A,Yes,16.05,166,Sunny,1,9.4
VOTER_8688,Rajasthan,East,73,Female,No Schooling,Doctor,Middle,Rural,Party E,Yes,3,1,Education,Yes,Party D,Yes,16.4,19,Rainy,2,7.8
VOTER_8689,Karnataka,North,34,Male,Primary,Business,Upper Middle,Rural,Party A,No,2,5,Infrastructure,Yes,Party C,Yes,15.35,76,Cloudy,4,3.5
VOTER_8690,Rajasthan,South,26,Other,Primary,Student,Middle,Rural,Party D,Yes,5,1,Education,No,Party B,Yes,10.15,81,Cloudy,3,1.8
VOTER_8691,Uttar Pradesh,North,51,Male,No Schooling,Doctor,Low,Rural,Party E,Yes,2,1,Unemployment,No,Party A,No,3.65,96,Cloudy,5,9.6
VOTER_8692,Madhya Pradesh,North,62,Male,Post Graduate,Laborer,High,Rural,Party E,No,3,3,Corruption,Yes,Party B,No,19.84,81,Rainy,3,9.4
VOTER_8693,Maharashtra,North,26,Female,Primary,Engineer,Low,Rural,Party B,Yes,4,4,Agriculture,Yes,Party C,No,21.34,103,Sunny,5,2.5
VOTER_8694,Madhya Pradesh,East,24,Female,Secondary,Doctor,High,Urban,Party A,Yes,2,3,Unemployment,No,Party E,Yes,13.59,11,Sunny,4,8.4
VOTER_8695,Madhya Pradesh,North,33,Other,No Schooling,Laborer,Low,Urban,Party A,Yes,5,2,Unemployment,No,Party A,No,24.6,176,Cloudy,2,9.2
VOTER_8696,Tamil Nadu,South,36,Female,Graduate,Doctor,High,Rural,Party C,Yes,3,3,Crime,Yes,Party D,No,1.43,53,Sunny,2,6.3
VOTER_8697,Tamil Nadu,South,23,Other,Higher Secondary,Homemaker,Middle,Rural,Party A,No,2,4,Corruption,Yes,Party E,No,9.26,53,Sunny,4,4.5
VOTER_8698,Tamil Nadu,South,28,Female,Higher Secondary,Unemployed,Middle,Urban,Party A,Yes,4,1,Corruption,Yes,Party E,Yes,13.83,97,Cloudy,2,8.2
VOTER_8699,Rajasthan,North,78,Female,No Schooling,Homemaker,Low,Urban,Party D,Yes,1,4,Healthcare,Yes,Party A,No,16.12,8,Cloudy,4,4.2
VOTER_8700,Maharashtra,West,59,Other,No Schooling,Doctor,Low,Urban,Party C,No,5,3,Healthcare,Yes,Party C,Yes,18.85,152,Cloudy,5,1.1
VOTER_8701,West Bengal,North,30,Female,Secondary,Laborer,Low,Rural,Party E,No,2,5,Unemployment,Yes,Party B,Yes,10.58,31,Cloudy,4,6.6
VOTER_8702,Madhya Pradesh,West,29,Other,Secondary,Engineer,High,Urban,Party C,Yes,2,2,Agriculture,No,Party B,Yes,14.82,50,Rainy,4,8.5
VOTER_8703,Andhra Pradesh,North,37,Other,No Schooling,Doctor,Middle,Rural,Party E,Yes,1,4,Crime,Yes,Party B,No,14.46,11,Sunny,3,9.5
VOTER_8704,Rajasthan,South,67,Female,Primary,Engineer,Low,Urban,Party E,Yes,3,3,Corruption,Yes,Party A,No,0.83,48,Sunny,2,7.4
VOTER_8705,Maharashtra,West,53,Male,Post Graduate,Doctor,Middle,Rural,Party E,Yes,1,1,Unemployment,Yes,Party B,Yes,22.36,161,Sunny,5,5.9
VOTER_8706,Karnataka,South,54,Other,Graduate,Student,Low,Urban,Party B,No,3,3,Unemployment,Yes,Party B,Yes,17.78,136,Sunny,1,1.1
VOTER_8707,Maharashtra,North,29,Other,Graduate,Laborer,Middle,Urban,Party B,Yes,2,1,Unemployment,Yes,Party E,No,15.68,136,Rainy,3,3.5
VOTER_8708,Madhya Pradesh,East,57,Other,Secondary,Student,Middle,Rural,Party B,Yes,1,5,Women Safety,No,Party D,Yes,22.28,104,Cloudy,4,4.9
VOTER_8709,Gujarat,West,71,Other,Primary,Homemaker,Middle,Urban,Party D,No,2,2,Infrastructure,No,Party E,Yes,4.48,104,Sunny,2,9.7
VOTER_8710,Maharashtra,North,19,Female,Secondary,Doctor,Middle,Urban,Party D,No,1,4,Education,No,Party A,No,20.28,144,Cloudy,2,2.2
VOTER_8711,Maharashtra,South,67,Other,Post Graduate,Homemaker,Middle,Urban,Party C,No,2,3,Corruption,No,Party A,Yes,7.02,67,Rainy,3,1.3
VOTER_8712,Maharashtra,Central,58,Female,No Schooling,Laborer,Upper Middle,Urban,Party A,Yes,2,3,Healthcare,No,Party D,No,4.89,74,Rainy,4,2.9
VOTER_8713,Rajasthan,East,62,Male,No Schooling,Business,High,Urban,Party C,No,2,4,Crime,Yes,Party A,Yes,20.48,36,Sunny,1,4.8
VOTER_8714,Madhya Pradesh,Central,26,Female,Graduate,Laborer,Upper Middle,Urban,Party B,No,4,1,Infrastructure,Yes,Party A,No,13.16,48,Cloudy,4,7.1
VOTER_8715,Gujarat,Central,79,Male,No Schooling,Farmer,Middle,Urban,Party D,Yes,1,2,Infrastructure,Yes,Party D,Yes,19.32,28,Rainy,1,3.4
VOTER_8716,West Bengal,East,64,Other,No Schooling,Student,Low,Urban,Party E,No,4,5,Corruption,No,Party B,No,17.31,100,Rainy,1,4.8
VOTER_8717,Uttar Pradesh,South,22,Male,Primary,Student,Low,Urban,Party D,Yes,2,4,Education,Yes,Party C,Yes,15.0,51,Sunny,2,3.9
VOTER_8718,Karnataka,Central,18,Male,No Schooling,Doctor,Upper Middle,Urban,Party D,No,5,2,Women Safety,No,Party D,No,15.74,124,Sunny,4,8.0
VOTER_8719,Tamil Nadu,Central,61,Male,Graduate,Doctor,High,Rural,Party C,Yes,3,3,Unemployment,No,Party C,No,24.54,75,Sunny,1,9.9
VOTER_8720,Gujarat,North,39,Female,Higher Secondary,Doctor,Low,Urban,Party D,No,1,2,Corruption,No,Party C,No,15.21,141,Sunny,2,8.9
VOTER_8721,Bihar,East,55,Male,Graduate,Doctor,Low,Urban,Party E,No,1,5,Crime,No,Party D,Yes,1.7,110,Cloudy,3,3.8
VOTER_8722,Andhra Pradesh,West,36,Other,Post Graduate,Business,High,Urban,Party A,Yes,3,2,Healthcare,No,Party B,Yes,16.11,92,Rainy,2,1.3
VOTER_8723,Rajasthan,Central,48,Other,Primary,Teacher,Upper Middle,Rural,Party E,Yes,4,3,Unemployment,Yes,Party B,No,9.03,161,Cloudy,3,7.0
VOTER_8724,Uttar Pradesh,North,84,Female,No Schooling,Farmer,High,Rural,Party A,Yes,3,5,Agriculture,No,Party A,No,20.22,128,Sunny,1,9.5
VOTER_8725,Maharashtra,East,59,Other,No Schooling,Homemaker,Middle,Rural,Party E,Yes,5,5,Infrastructure,Yes,Party D,No,17.38,101,Rainy,5,1.8
VOTER_8726,Madhya Pradesh,West,43,Female,No Schooling,Doctor,Middle,Rural,Party B,No,2,5,Agriculture,No,Party D,No,3.42,110,Sunny,1,3.8
VOTER_8727,Andhra Pradesh,West,30,Female,Post Graduate,Unemployed,High,Urban,Party C,Yes,3,3,Crime,No,Party A,No,6.19,85,Cloudy,5,9.8
VOTER_8728,Maharashtra,Central,75,Male,Secondary,Student,Upper Middle,Urban,Party D,No,3,1,Infrastructure,No,Party B,No,2.39,156,Cloudy,3,1.3
VOTER_8729,Karnataka,South,35,Male,Secondary,Farmer,Low,Rural,Party E,Yes,2,3,Infrastructure,Yes,Party B,Yes,11.31,123,Sunny,2,8.3
VOTER_8730,Madhya Pradesh,East,84,Male,Higher Secondary,Unemployed,Low,Urban,Party C,No,1,1,Healthcare,Yes,Party C,Yes,8.55,99,Sunny,4,3.4
VOTER_8731,Gujarat,North,20,Other,Secondary,Laborer,Low,Urban,Party A,No,5,1,Crime,No,Party E,No,12.09,87,Rainy,5,6.3
VOTER_8732,Bihar,East,72,Other,Secondary,Homemaker,Low,Rural,Party C,No,3,3,Corruption,No,Party C,No,5.84,129,Rainy,2,7.2
VOTER_8733,Tamil Nadu,North,75,Male,Post Graduate,Unemployed,Middle,Urban,Party E,No,3,2,Women Safety,No,Party B,No,12.08,131,Sunny,3,6.4
VOTER_8734,West Bengal,Central,80,Female,Primary,Retired,Low,Urban,Party E,No,1,3,Education,Yes,Party A,No,16.05,117,Rainy,5,7.0
VOTER_8735,Rajasthan,East,69,Male,Graduate,Doctor,Low,Rural,Party C,Yes,5,5,Infrastructure,Yes,Party B,No,17.68,72,Rainy,2,1.5
VOTER_8736,Rajasthan,Central,41,Male,Graduate,Retired,Middle,Rural,Party B,Yes,2,2,Agriculture,No,Party C,No,8.45,23,Sunny,3,4.9
VOTER_8737,Madhya Pradesh,South,26,Other,Higher Secondary,Retired,Low,Urban,Party B,Yes,2,4,Healthcare,Yes,Party D,No,11.15,57,Rainy,4,4.6
VOTER_8738,Andhra Pradesh,North,54,Male,Primary,Doctor,High,Urban,Party B,Yes,4,4,Agriculture,Yes,Party D,Yes,22.16,148,Cloudy,5,7.7
VOTER_8739,Madhya Pradesh,South,70,Female,Post Graduate,Retired,High,Rural,Party E,No,5,4,Unemployment,Yes,Party D,No,1.57,59,Rainy,1,9.7
VOTER_8740,West Bengal,North,41,Other,Post Graduate,Unemployed,Low,Rural,Party B,No,5,5,Crime,Yes,Party D,No,21.34,66,Rainy,4,2.1
VOTER_8741,Gujarat,South,38,Male,No Schooling,Business,Upper Middle,Rural,Party C,No,3,5,Women Safety,No,Party E,Yes,1.74,99,Sunny,2,2.5
VOTER_8742,Rajasthan,East,57,Male,Post Graduate,Homemaker,Upper Middle,Rural,Party A,No,4,1,Crime,Yes,Party A,Yes,23.44,6,Sunny,5,2.4
VOTER_8743,Tamil Nadu,North,79,Female,Post Graduate,Retired,Low,Urban,Party A,No,2,5,Crime,No,Party A,No,7.77,83,Cloudy,5,9.9
VOTER_8744,Bihar,Central,31,Other,Higher Secondary,Engineer,Low,Urban,Party E,No,5,1,Agriculture,No,Party B,No,11.1,103,Sunny,2,8.7
VOTER_8745,Madhya Pradesh,North,59,Other,Post Graduate,Unemployed,Low,Rural,Party C,Yes,5,4,Crime,Yes,Party B,Yes,10.5,93,Rainy,2,6.2
VOTER_8746,West Bengal,West,67,Female,Graduate,Retired,Middle,Urban,Party B,Yes,1,3,Infrastructure,Yes,Party A,No,11.14,33,Cloudy,3,5.6
VOTER_8747,Madhya Pradesh,North,78,Other,Graduate,Laborer,Middle,Urban,Party D,No,2,3,Infrastructure,Yes,Party D,No,3.93,52,Sunny,1,5.0
VOTER_8748,Maharashtra,North,21,Female,Post Graduate,Business,Low,Rural,Party D,Yes,1,5,Education,Yes,Party E,No,3.78,64,Cloudy,2,2.7
VOTER_8749,Madhya Pradesh,West,34,Female,Post Graduate,Business,Middle,Rural,Party D,Yes,4,4,Corruption,Yes,Party E,No,2.75,138,Sunny,2,1.5
VOTER_8750,Rajasthan,South,74,Other,Graduate,Business,High,Urban,Party A,No,5,4,Unemployment,No,Party E,No,14.27,141,Sunny,5,3.0
VOTER_8751,Andhra Pradesh,South,65,Female,No Schooling,Unemployed,Upper Middle,Urban,Party A,Yes,4,1,Agriculture,No,Party C,No,23.11,152,Sunny,5,5.9
VOTER_8752,Andhra Pradesh,North,61,Male,Post Graduate,Teacher,Upper Middle,Rural,Party D,No,1,1,Corruption,No,Party D,Yes,18.36,68,Cloudy,3,3.0
VOTER_8753,Bihar,South,62,Male,Graduate,Laborer,Low,Rural,Party A,No,2,4,Agriculture,No,Party B,No,14.73,58,Sunny,3,6.4
VOTER_8754,West Bengal,West,50,Male,Primary,Teacher,Low,Urban,Party D,No,5,5,Agriculture,No,Party E,No,12.44,104,Sunny,1,9.8
VOTER_8755,Uttar Pradesh,Central,48,Other,Higher Secondary,Retired,Low,Urban,Party D,No,2,5,Corruption,Yes,Party D,No,6.22,178,Sunny,2,3.4
VOTER_8756,Gujarat,South,64,Male,Secondary,Business,High,Urban,Party E,No,4,4,Education,No,Party E,No,19.5,154,Rainy,5,8.2
VOTER_8757,Bihar,North,23,Male,Secondary,Student,Upper Middle,Rural,Party B,No,3,3,Corruption,No,Party C,No,12.16,66,Rainy,4,3.6
VOTER_8758,Andhra Pradesh,Central,51,Other,Graduate,Unemployed,Low,Urban,Party E,No,2,3,Infrastructure,No,Party A,Yes,7.02,56,Sunny,3,2.7
VOTER_8759,Tamil Nadu,Central,70,Female,Secondary,Engineer,Middle,Urban,Party E,Yes,2,1,Infrastructure,Yes,Party D,No,22.16,86,Sunny,4,4.6
VOTER_8760,Uttar Pradesh,Central,31,Female,Secondary,Teacher,Middle,Rural,Party A,Yes,2,4,Agriculture,No,Party A,No,19.79,122,Sunny,2,5.5
VOTER_8761,Madhya Pradesh,North,33,Female,Graduate,Farmer,Upper Middle,Urban,Party B,No,5,3,Infrastructure,No,Party A,Yes,8.45,35,Sunny,1,5.7
VOTER_8762,Andhra Pradesh,Central,60,Female,Graduate,Student,Upper Middle,Rural,Party B,No,4,5,Education,Yes,Party A,No,21.88,49,Cloudy,5,1.2
VOTER_8763,Madhya Pradesh,West,29,Male,Secondary,Doctor,Low,Rural,Party B,No,4,2,Crime,No,Party C,No,0.87,70,Cloudy,4,5.6
VOTER_8764,Madhya Pradesh,Central,36,Female,Secondary,Doctor,Low,Urban,Party D,Yes,5,2,Infrastructure,Yes,Party E,Yes,23.19,26,Rainy,4,6.1
VOTER_8765,Uttar Pradesh,West,58,Female,No Schooling,Unemployed,High,Rural,Party A,No,2,4,Education,Yes,Party C,No,17.47,164,Cloudy,1,9.2
VOTER_8766,Rajasthan,North,70,Female,No Schooling,Farmer,High,Rural,Party A,Yes,2,1,Healthcare,Yes,Party E,No,13.09,84,Cloudy,4,1.6
VOTER_8767,Madhya Pradesh,North,46,Female,Post Graduate,Retired,Upper Middle,Urban,Party E,Yes,3,2,Education,No,Party D,No,14.53,167,Rainy,4,6.9
VOTER_8768,Uttar Pradesh,North,76,Female,Graduate,Laborer,Middle,Urban,Party D,No,2,5,Infrastructure,No,Party E,Yes,23.16,58,Sunny,3,5.1
VOTER_8769,Karnataka,Central,81,Female,No Schooling,Engineer,Upper Middle,Rural,Party E,No,1,5,Education,Yes,Party A,Yes,23.58,139,Rainy,5,9.6
VOTER_8770,Tamil Nadu,South,41,Female,Secondary,Engineer,High,Rural,Party C,Yes,2,5,Corruption,No,Party E,Yes,19.17,147,Cloudy,3,2.7
VOTER_8771,Rajasthan,South,33,Male,Higher Secondary,Laborer,High,Rural,Party C,No,3,2,Infrastructure,Yes,Party C,No,20.08,109,Cloudy,3,3.8
VOTER_8772,West Bengal,Central,69,Female,Graduate,Teacher,Upper Middle,Rural,Party E,Yes,1,3,Infrastructure,Yes,Party D,Yes,11.72,106,Sunny,3,9.7
VOTER_8773,Uttar Pradesh,East,23,Other,Graduate,Business,Low,Urban,Party B,Yes,3,5,Women Safety,Yes,Party C,Yes,19.65,75,Sunny,3,1.1
VOTER_8774,Karnataka,East,54,Female,Post Graduate,Student,Low,Urban,Party E,Yes,3,1,Corruption,No,Party C,No,16.06,119,Sunny,1,8.2
VOTER_8775,Uttar Pradesh,West,21,Male,Graduate,Farmer,Low,Rural,Party A,Yes,4,4,Unemployment,No,Party C,Yes,23.45,126,Sunny,3,7.1
VOTER_8776,Gujarat,South,55,Female,No Schooling,Student,Middle,Urban,Party E,Yes,5,4,Unemployment,No,Party B,Yes,8.06,93,Cloudy,4,6.3
VOTER_8777,Tamil Nadu,Central,58,Other,Secondary,Business,Upper Middle,Rural,Party B,No,3,4,Corruption,No,Party A,No,21.82,105,Cloudy,1,5.9
VOTER_8778,Madhya Pradesh,North,31,Male,Secondary,Engineer,High,Urban,Party E,No,2,3,Education,Yes,Party A,No,4.01,112,Sunny,3,7.3
VOTER_8779,Maharashtra,South,68,Other,Post Graduate,Unemployed,Low,Rural,Party B,Yes,4,4,Agriculture,Yes,Party E,Yes,18.17,107,Cloudy,2,8.1
VOTER_8780,Karnataka,Central,82,Male,Secondary,Farmer,Middle,Urban,Party C,No,1,4,Healthcare,No,Party C,No,19.71,42,Rainy,3,1.0
VOTER_8781,Gujarat,East,69,Male,Graduate,Student,High,Rural,Party A,Yes,5,2,Healthcare,No,Party B,No,18.42,26,Rainy,2,1.3
VOTER_8782,Bihar,East,47,Other,No Schooling,Engineer,Upper Middle,Urban,Party C,Yes,4,3,Unemployment,No,Party E,No,5.2,162,Cloudy,2,3.7
VOTER_8783,Andhra Pradesh,East,74,Female,Post Graduate,Engineer,High,Urban,Party C,Yes,3,3,Women Safety,Yes,Party C,No,4.23,70,Cloudy,1,3.2
VOTER_8784,Karnataka,West,47,Male,Post Graduate,Unemployed,Upper Middle,Urban,Party D,No,4,2,Unemployment,Yes,Party B,No,9.23,26,Cloudy,4,2.9
VOTER_8785,Andhra Pradesh,Central,59,Other,Higher Secondary,Doctor,Upper Middle,Rural,Party A,No,2,1,Infrastructure,Yes,Party A,No,19.9,55,Sunny,3,3.6
VOTER_8786,Madhya Pradesh,Central,28,Other,Secondary,Doctor,High,Rural,Party A,Yes,2,4,Agriculture,No,Party B,Yes,10.65,23,Cloudy,5,3.8
VOTER_8787,Andhra Pradesh,North,44,Female,No Schooling,Teacher,Middle,Urban,Party D,Yes,2,1,Unemployment,Yes,Party D,No,3.57,64,Cloudy,3,3.0
VOTER_8788,West Bengal,Central,41,Male,Secondary,Laborer,High,Urban,Party E,Yes,5,2,Unemployment,Yes,Party E,No,1.06,12,Rainy,5,3.8
VOTER_8789,Andhra Pradesh,North,56,Female,Post Graduate,Farmer,Upper Middle,Rural,Party A,No,4,2,Crime,No,Party E,Yes,9.98,31,Cloudy,3,5.0
VOTER_8790,Gujarat,East,35,Other,Graduate,Business,Middle,Rural,Party E,No,4,2,Agriculture,Yes,Party A,No,6.85,123,Sunny,2,6.9
VOTER_8791,Rajasthan,South,62,Male,No Schooling,Laborer,High,Rural,Party B,No,3,2,Education,Yes,Party B,Yes,8.1,167,Rainy,3,9.1
VOTER_8792,West Bengal,East,29,Other,No Schooling,Retired,Low,Rural,Party D,Yes,1,5,Healthcare,Yes,Party A,Yes,20.79,146,Cloudy,5,9.6
VOTER_8793,Madhya Pradesh,Central,66,Female,Primary,Farmer,Upper Middle,Urban,Party B,Yes,2,2,Healthcare,No,Party B,No,13.71,177,Rainy,3,4.1
VOTER_8794,Madhya Pradesh,North,48,Female,Secondary,Teacher,High,Rural,Party B,No,1,1,Crime,Yes,Party B,No,10.69,11,Sunny,5,1.8
VOTER_8795,Maharashtra,East,39,Other,Post Graduate,Teacher,Middle,Rural,Party D,Yes,1,2,Crime,No,Party C,No,8.58,110,Rainy,5,7.3
VOTER_8796,Madhya Pradesh,Central,61,Other,No Schooling,Unemployed,High,Urban,Party B,Yes,2,1,Women Safety,Yes,Party D,No,24.62,82,Cloudy,2,5.4
VOTER_8797,Bihar,Central,81,Male,Graduate,Laborer,Middle,Urban,Party D,Yes,2,2,Infrastructure,Yes,Party A,No,9.45,158,Cloudy,4,9.8
VOTER_8798,Madhya Pradesh,North,42,Female,Primary,Student,Middle,Urban,Party B,No,3,2,Women Safety,No,Party D,Yes,21.57,86,Sunny,5,8.2
VOTER_8799,Uttar Pradesh,West,68,Female,Secondary,Business,Upper Middle,Urban,Party A,No,5,5,Corruption,No,Party E,No,5.0,155,Rainy,1,3.3
VOTER_8800,Karnataka,South,24,Female,Graduate,Homemaker,High,Rural,Party B,Yes,2,2,Unemployment,No,Party C,Yes,1.44,15,Cloudy,1,8.0
VOTER_8801,Gujarat,West,23,Other,No Schooling,Laborer,Low,Rural,Party B,Yes,1,4,Education,Yes,Party A,No,9.08,27,Rainy,3,2.1
VOTER_8802,Gujarat,East,41,Other,Secondary,Engineer,Middle,Rural,Party E,Yes,3,5,Crime,Yes,Party C,No,8.29,128,Sunny,2,8.7
VOTER_8803,Karnataka,West,36,Female,Primary,Doctor,Low,Rural,Party B,Yes,4,5,Corruption,Yes,Party D,Yes,11.19,106,Cloudy,2,6.0
VOTER_8804,Maharashtra,North,26,Other,Post Graduate,Laborer,Low,Rural,Party C,Yes,3,4,Education,No,Party C,No,10.54,143,Cloudy,1,2.7
VOTER_8805,Maharashtra,South,53,Other,No Schooling,Business,High,Urban,Party D,Yes,2,5,Corruption,No,Party C,Yes,9.77,152,Rainy,4,7.5
VOTER_8806,Andhra Pradesh,West,57,Other,No Schooling,Engineer,Middle,Urban,Party B,Yes,2,2,Unemployment,No,Party C,Yes,6.06,112,Sunny,3,2.1
VOTER_8807,Madhya Pradesh,West,41,Male,Primary,Student,Middle,Urban,Party D,Yes,5,4,Education,Yes,Party D,Yes,1.22,68,Sunny,3,1.4
VOTER_8808,Tamil Nadu,South,65,Male,Secondary,Homemaker,Middle,Urban,Party E,No,3,2,Corruption,No,Party B,No,18.12,142,Sunny,4,5.1
VOTER_8809,Madhya Pradesh,East,80,Male,Higher Secondary,Student,Middle,Rural,Party D,No,2,5,Women Safety,Yes,Party C,Yes,17.04,105,Cloudy,1,5.1
VOTER_8810,Uttar Pradesh,North,70,Other,Graduate,Business,Middle,Urban,Party A,No,1,3,Corruption,No,Party E,Yes,1.4,116,Rainy,5,5.1
VOTER_8811,Uttar Pradesh,South,71,Male,Post Graduate,Doctor,Upper Middle,Urban,Party A,No,1,4,Agriculture,No,Party D,No,10.84,17,Sunny,2,8.7
VOTER_8812,Karnataka,East,59,Female,No Schooling,Doctor,Upper Middle,Rural,Party B,No,3,1,Infrastructure,Yes,Party B,No,19.56,55,Cloudy,4,4.7
VOTER_8813,Madhya Pradesh,South,62,Other,Primary,Business,Middle,Rural,Party E,No,5,5,Healthcare,Yes,Party A,No,18.13,98,Sunny,5,8.8
VOTER_8814,Karnataka,North,31,Male,Graduate,Student,Low,Rural,Party A,No,3,3,Infrastructure,No,Party B,Yes,18.39,154,Rainy,1,3.7
VOTER_8815,Bihar,North,46,Male,Post Graduate,Unemployed,Upper Middle,Urban,Party B,Yes,5,5,Crime,Yes,Party B,Yes,19.81,80,Rainy,1,6.6
VOTER_8816,Madhya Pradesh,West,23,Male,Post Graduate,Unemployed,High,Rural,Party C,Yes,1,2,Crime,No,Party C,No,11.57,120,Rainy,2,5.2
VOTER_8817,Maharashtra,West,24,Male,Primary,Farmer,Upper Middle,Rural,Party D,No,2,2,Women Safety,Yes,Party D,No,6.62,53,Rainy,1,4.7
